date,frame,position,pot,age,diversity,genotype,old_genotype,location,depth_seed,stem,dead,tot_height,grn_height,bas_width,mid_width,flower,cut,dna,allomet,allom_wt,notes,
215,4,11,66,modern,mono,140,S1ADN,sellman,0,39,0,44.5,44.5,1.73,1.58,0,0,NA,NA,,,
215,4,11,66,modern,mono,140,S1ADN,sellman,0,40,0,14,14,1.47,1.11,0,0,NA,NA,,,
215,4,11,66,modern,mono,140,S1ADN,sellman,0,1,1,6.2,NA,NA,NA,NA,NA,NA,NA,,,
215,4,11,66,modern,mono,140,S1ADN,sellman,0,2,1,4.1,NA,NA,NA,NA,NA,NA,NA,,,
215,4,11,66,modern,mono,140,S1ADN,sellman,0,3,1,15.2,NA,NA,NA,NA,NA,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,1,0,2.8,2.8,2.44,2.02,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,2,0,50.9,50.9,3.03,2.9,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,3,0,10.8,10.8,3.54,1.6,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,4,0,46,44.9,2.97,2.19,0,0,1,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,5,0,47.7,47.7,3.25,2.7,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,6,0,38.5,36.6,3.2,2.85,0,0,1,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,7,0,51.5,50,3.68,2.88,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,8,0,53,53,3.91,3.04,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,9,0,45.8,45.8,3.69,2.93,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,10,0,51.5,51.5,3.47,2.28,0,0,NA,1,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,11,0,37.7,37.7,3.7,2.38,0,0,1,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,12,0,13.8,13.8,2.7,1.92,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,13,0,48.1,48.1,2.79,1.68,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,14,0,43.8,43.8,2.98,1.63,0,0,1,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,15,0,52.9,52.1,3.78,2.86,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,16,0,63.1,62,4.24,3.02,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,17,0,28.8,8.8,2.08,2.06,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,18,0,55.4,53.4,3.76,3.45,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,19,0,29.5,29.5,3.43,2.93,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,20,0,11.3,11.3,2.72,1.99,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,21,0,59.2,59.2,2.82,2.16,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,22,0,50.6,49.1,4.03,3.17,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,23,0,26.1,26.1,2.16,1.97,0,0,NA,2,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,24,0,41.6,40,3.82,1.87,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,25,0,59.9,59.9,3.21,2.51,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,26,0,58.8,58.8,4.07,3.79,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,27,0,10.8,10.8,3.11,2,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,28,0,54.9,54.9,2.66,2.27,0,0,NA,3,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,29,0,18.5,18.5,2.7,2.35,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,30,0,18.4,18.4,3.34,2.78,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,31,0,37,37,2.71,2.42,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,32,0,31.8,30,1.84,1.84,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,33,0,37.3,36.5,1.79,1.64,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,34,0,52,52,3.44,2.78,0,0,NA,NA,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,35,0,45.5,44,2.06,1.45,0,0,NA,4,,twist,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,36,0,45.8,45.8,2.81,2.38,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,37,0,59,59,3.31,3.2,0,0,NA,5,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,38,0,45.4,44.4,2.07,2.04,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,39,0,36.7,36.7,2.98,2.7,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,40,0,48.4,48.4,2.13,1.93,0,0,1,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,41,0,49.1,49.1,2.35,2.16,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,42,0,38.5,36.8,2.4,2.27,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,43,0,53.3,53.3,3.03,2.59,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,44,0,44.5,42.7,2.92,2.46,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,45,0,41.8,40.3,1.87,1.79,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,46,0,51.2,51.2,3.19,2.32,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,47,0,36,29.5,1.95,2.04,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,48,0,47.8,46,3.6,2.73,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,49,0,31,31,3.54,2.7,0,0,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,1,1,23,NA,NA,NA,NA,NA,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,2,1,39.2,NA,NA,NA,NA,NA,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,3,1,9.7,NA,NA,NA,NA,NA,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,4,1,15.8,NA,NA,NA,NA,NA,NA,NA,,,
215,4,12,17,ancestral,poly,NA,NA,NA,NA,5,1,7.3,NA,NA,NA,NA,NA,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,1,0,4,4,1.63,1.51,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,2,0,58.8,58.8,4.36,2.91,0,0,NA,1,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,3,0,63.6,63.6,4.42,3.12,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,4,0,53.2,53.2,3.76,2.94,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,5,0,39.4,39.4,3.95,3.31,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,6,0,6.3,6.3,2,1.52,0,0,NA,2,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,7,0,23.1,23.1,2.96,2.37,0,0,1,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,8,0,58.4,58.4,4.8,2.64,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,9,0,26.6,26.6,3.6,2.73,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,10,0,52.8,52.8,3.46,2.78,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,11,0,50.8,49.7,3.55,2.8,0,0,NA,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,12,0,54.3,54.3,4.06,2.98,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,13,0,56.1,56.1,3.23,2.57,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,14,0,46.6,45.8,3.2,2.63,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,15,0,54.3,54.3,3.86,2.34,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,16,0,51.3,50.2,3.97,3.09,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,17,0,35.1,35.1,2.16,1.87,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,18,0,57.1,55.7,4.21,3.14,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,19,0,43.7,43.7,2.64,1.92,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,20,0,43.5,43.5,3.55,2.59,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,21,0,38.3,38.3,2.75,1.98,0,0,NA,3,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,22,0,54.1,52.4,4.2,2.35,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,23,0,53.7,53.7,4.03,2.02,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,24,0,59.2,59.2,4.95,3.08,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,25,0,49.7,49.7,3.83,3.2,0,2,NA,4,,bent/broken,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,26,0,36.9,36.9,3.31,2.68,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,27,0,56.7,56.7,4.42,3.05,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,28,0,54.8,53.2,4.12,3.24,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,29,0,32.5,32.5,2.58,2.12,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,30,0,49.5,49.5,3.98,2.73,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,31,0,10.8,10.8,2.77,2.54,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,32,0,42,42,3.39,2.61,0,0,NA,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,33,0,34.2,34.2,2.62,2.02,0,0,NA,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,34,0,42.2,42.2,3.79,2.89,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,35,0,20.2,20.2,2.85,2.59,0,0,NA,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,36,0,11.2,11.2,3.19,2.4,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,37,0,9.3,9.3,3.55,2.86,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,38,0,31.6,31.6,3.02,2.11,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,39,0,44.6,43.6,3.3,2.3,0,0,NA,NA,,twist,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,40,0,39.2,39.2,3.1,1.63,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,41,0,13,13,4.07,2.58,0,0,NA,5,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,42,0,57.3,57.3,5.31,3.47,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,43,0,59.1,59.1,4.43,2.94,0,0,1,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,44,0,60.2,60.2,3.81,3.11,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,45,0,44.8,43.1,3.57,2.55,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,46,0,32.2,32.2,3.35,2.48,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,47,0,51.1,49.8,3.4,2.83,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,48,0,54.5,53.4,3.36,2.12,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,49,0,35.6,33.1,2.38,2.14,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,50,0,9.4,9.4,2.13,1.88,0,0,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,1,1,3.7,NA,NA,NA,NA,NA,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,2,1,34.1,NA,NA,NA,NA,NA,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,3,1,34.5,NA,NA,NA,NA,NA,NA,NA,,,
215,4,13,68,modern,mono,132,C1BP,corn,5.25,4,1,5.7,NA,NA,NA,NA,NA,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,1,0,7.5,7.5,3.47,2.46,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,2,0,41.2,41.2,3.72,3.41,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,3,0,55.7,55.7,3.5,3.17,0,0,NA,1,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,4,0,48.6,47,3.41,3.33,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,5,0,40.5,40.5,3.44,3.19,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,6,0,53.4,52.3,3.72,3.44,0,0,1,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,7,0,53.6,53.6,3.44,2.41,0,0,NA,2,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,8,0,37.4,37.4,3.41,2.78,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,9,0,55.7,55.7,3.51,2.97,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,10,0,49,47.6,2.25,1.76,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,11,0,52.4,50.5,2.59,1.93,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,12,0,36.4,34.6,1.97,1.84,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,13,0,40.7,40.7,1.84,1.37,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,14,0,43.7,43.7,3.06,2.94,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,15,0,39,39,3.29,2.5,0,1,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,16,0,50,50,3.79,2.78,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,17,0,31,31,3.15,2.83,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,18,0,38.2,38.2,3.28,2.36,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,19,0,53.8,53.8,3.69,2.64,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,20,0,50.7,48.8,3.13,2.62,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,21,0,42.2,40.4,2.3,2.17,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,22,0,54.3,54.3,3.08,2.16,0,0,1,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,23,0,32.4,32.4,2.3,2.06,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,24,0,55.7,55.7,3.88,3.05,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,25,0,49.4,49.4,3.68,3.28,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,26,0,59.7,59.7,3.91,2.49,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,27,0,47.6,47.6,2.55,1.58,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,28,0,53.7,53.7,4.07,2.62,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,29,0,57.6,57.6,3.23,3.03,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,30,0,53.5,53.5,3.58,2.93,0,0,NA,3,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,31,0,55.6,54.3,3.5,3.22,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,32,0,53.7,53.7,3.97,3.08,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,33,0,37,26.7,2.86,2.29,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,34,0,38.7,31,2.42,1.31,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,35,0,53.8,53.8,3.51,2.35,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,36,0,46.8,44.5,2.68,2.24,0,0,1,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,37,0,66.5,65.3,4.67,3,0,0,NA,4,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,38,0,38.6,32.2,2.24,1.87,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,39,0,40.2,40.2,2.87,2.07,0,0,NA,5,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,40,0,58.7,58.7,4.18,2.68,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,41,0,15.4,15.4,2.37,1.62,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,42,0,20,20,3.11,1.28,0,0,1,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,43,0,47,35.5,2.65,2.02,0,2,NA,NA,,broken,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,44,0,33,33,2.29,1.61,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,45,0,46.6,45.3,2.44,1.87,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,46,0,63.7,63.7,2.94,2.68,0,0,NA,NA,,twist,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,47,0,47.1,47.1,2.74,2.41,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,48,0,36.6,13,2.43,2.42,0,0,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,1,1,23.8,NA,NA,NA,NA,NA,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,2,1,21.4,NA,NA,NA,NA,NA,NA,NA,,,
215,4,14,7,ancestral,poly,NA,NA,NA,NA,3,1,17.8,NA,NA,NA,NA,NA,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,1,0,4.5,4.5,2.3,1.57,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,2,0,58.2,57.1,3.92,3.16,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,3,0,52.3,52.3,4.64,3.4,0,0,1,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,4,0,51.5,51.5,3.87,2.81,0,0,NA,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,5,0,55.6,55.6,4.72,4.16,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,6,0,38.4,38.4,4.36,2.97,0,0,NA,1,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,7,0,45.8,45.8,2.96,2.2,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,8,0,60.1,60.1,3.57,2.79,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,9,0,31.1,4.5,2.75,2.5,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,10,0,54.4,54.4,3.6,3.21,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,11,0,51.2,50.4,2.81,2.51,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,12,0,53.5,51.8,3.59,3.4,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,13,0,35.8,33.7,2.5,2.25,0,2,NA,NA,,bent/twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,14,0,36.4,36.4,4.52,3.62,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,15,0,35.1,32.6,2.2,2.22,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,16,0,57.4,57.4,5.56,4.36,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,17,0,45,44.2,3.86,2.85,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,18,0,39.9,39,2.34,2.27,0,0,NA,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,19,0,9.1,9.1,3.47,2.41,0,0,NA,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,20,0,64.6,64.6,3.61,3.35,0,0,NA,2,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,21,0,46.8,45.5,3.7,3.24,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,22,0,57.5,55.5,3.4,3.07,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,23,0,45.2,45.2,3.54,2.76,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,24,0,59,59,4.71,4.1,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,25,0,49.9,48.4,3.52,3.21,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,26,0,17.4,17.4,2.73,2.44,0,0,NA,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,27,0,60,58,4.65,3.97,0,0,NA,3,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,28,0,64.2,64.2,3.04,2.62,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,29,0,55.8,54.2,2.75,2.32,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,30,0,6.1,6.1,3.58,2.17,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,31,0,55.4,55.4,3.73,3.4,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,32,0,41.4,40,2.96,2.78,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,33,0,63.3,63.3,3.54,3.01,0,0,1,NA,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,34,0,53.8,52.2,3.22,3,0,0,1,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,35,0,58.3,57.5,4.36,3.71,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,36,0,55.9,55.9,4.26,3.65,0,0,NA,4,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,37,0,40.6,40.6,3.21,2.67,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,38,0,51.1,51.1,4.26,3.04,0,0,NA,5,,twist,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,39,0,49.3,49.3,4.99,3.48,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,40,0,45.2,45.2,3.12,2.85,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,41,0,55.6,55.6,3.69,3.36,1,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,42,0,47.8,47.8,3.56,2.88,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,43,0,64.2,64.2,5.13,4.25,1,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,44,0,35.4,34.7,2.86,2.68,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,45,0,51,51,3.91,2.88,1,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,46,0,42,41,2.92,2.48,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,47,0,53.2,52.5,2.68,2.59,0,0,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,1,1,31.1,NA,NA,NA,NA,NA,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,2,1,24.1,NA,NA,NA,NA,NA,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,3,1,9,NA,NA,NA,NA,NA,NA,NA,,,
215,4,15,82,ancestral,mono,130,C2BM,corn,15,4,1,24,NA,NA,NA,NA,NA,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,1,0,51.5,50.3,4.27,3.7,0,0,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,2,0,48.8,48.8,5.01,3.68,1,0,1,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,3,0,61.1,59.3,3.78,3.57,0,0,NA,1,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,4,0,24.8,24.8,2.79,2.29,0,0,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,5,0,66,64.6,5.34,4.26,0,0,1,NA,,twist,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,6,0,66.8,65.9,4.21,3.8,0,0,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,7,0,61.4,61.4,4.25,3.5,1,0,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,8,0,61.9,61.9,5.21,4.31,0,0,1,NA,,twist,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,9,0,70.1,69.5,4.74,3.81,0,0,NA,NA,,twist,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,10,0,51.4,50.3,3.85,3.27,0,0,NA,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,11,0,38.3,13.4,3.06,2.97,0,0,1,NA,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,12,0,62.5,60.7,5.68,4.54,0,0,NA,2,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,13,0,35.8,26.5,2.54,2.3,0,0,NA,3,,,
215,4,16,18,ancestral,poly,NA,NA,NA,NA,14,0,51.5,49.9,3.01,2.69,0,0,1,NA,,twist,
